,P1eff,P2eff,P3eff,P4eff,P5eff,SSP1,SSP2,SSP3,SSP4,SSP5,cc,tri,elev,For_Evergr,cell_id
1622,36,36,36,28,0,P1,P2,P3,P4,P5,60.85145611,2.791323106,1916.146127,0.912,7900
1623,36,36,36,23,0,P1,P2,P3,P4,P5,32.19447352,4.181318681,1867.861456,0.382,8009
1624,36,36,36,16,0,P1,P2,P3,P4,P5,36.33953586,3.123987854,1941.349736,0.189,8009
1625,36,36,36,16,0,P1,P2,P3,P4,P5,39.48086174,2.154641411,2073.902482,0.419,8010
1626,36,36,36,16,0,P1,P2,P3,P4,P5,41.36236131,2.575115674,1988.374778,0.574,8010
1627,36,36,36,22,0,P1,P2,P3,P4,P5,51.68702929,2.945802005,1787.147627,0.293,8040
1628,36,36,36,18,0,P1,P2,P3,P4,P5,47.39870103,1.768218623,1740.542254,0,8040
1629,36,36,36,16,0,P1,P2,P3,P4,P5,34.43846798,2.573308271,2143.10424,0.379,8042
1630,36,36,36,16,0,P1,P2,P3,P4,P5,44.21715481,3.09552728,2183.221831,0.966,8042
1631,36,36,36,16,0,P1,P2,P3,P4,P5,44.48422812,3.227082128,2233.379613,0.917,8043
1632,36,36,36,16,0,P1,P2,P3,P4,P5,31.29876646,2.954067862,2285.909894,0.452,8043
1633,36,45,45,16,0,P1,P2,P3,P4,P5,25.86722513,2.088538654,2254.370567,0.412,8065
1634,36,36,36,16,0,P1,P2,P3,P4,P5,21.87387764,2.138736264,2138.054482,0.079,8065
1635,36,36,36,22,0,P1,P2,P3,P4,P5,40.87615063,0.896761134,1783.157424,0.395,8071
1636,36,36,36,22,0,P1,P2,P3,P4,P5,47.22061899,1.430836707,1754.667838,0.507,8071
1637,36,36,36,22,0,P1,P2,P3,P4,P5,44.38289419,1.918594563,2028.446996,0.9,8072
1638,36,36,36,22,0,P1,P2,P3,P4,P5,41.87698745,1.516748602,2020.879159,0.786,8072
1639,36,36,36,16,0,P1,P2,P3,P4,P5,29.90294917,2.181270484,2348.396127,0.53,8074
1640,36,36,36,16,0,P1,P2,P3,P4,P5,34.07241524,2.26978504,2366.095406,0.801,8074
1641,36,36,36,16,0,P1,P2,P3,P4,P5,38.89163697,1.730440864,2443.810619,0.847,8098
1642,36,36,36,16,0,P1,P2,P3,P4,P5,43.46599707,2.804288057,2302.177817,0.752,8098
1643,36,36,34,16,0,P1,P2,P3,P4,P5,36.5370603,0.972192746,1977.113074,0.384,8099
1644,36,36,36,16,0,P1,P2,P3,P4,P5,33.73471524,0.852450318,1930.682456,0.513,8099
1645,36,36,36,31,0,P1,P2,P3,P4,P5,43.14713269,2.4120683,2066.135231,0.382,8105
1646,36,36,36,22,0,P1,P2,P3,P4,P5,49.4357577,2.407606598,2187.468085,0.766,8105
1647,36,36,36,16,0,P1,P2,P3,P4,P5,33.18695107,2.641592707,2159.024561,0.657,8119
1648,36,36,36,16,0,P1,P2,P3,P4,P5,33.3657669,1.754751109,2106.654189,0.352,8119
1649,36,36,36,22,0,P1,P2,P3,P4,P5,34.98619536,1.77119135,2168.15993,0.461,8129
1650,36,36,36,22,0,P1,P2,P3,P4,P5,36.28075314,1.673537362,2115.89698,0.778,8129
1651,34,36,36,23,0,P1,P2,P3,P4,P5,36.4415883,2.441325545,2046.669627,0.552,8135
1652,36,36,36,22,0,P1,P2,P3,P4,P5,42.55906996,2.566156594,1954.66843,0.583,8135
